Crop,Region,Soil_Type,Soil_pH,Rainfall_mm,Temperature_C,Humidity_pct,Fertilizer_Used_kg,Pesticides_Used_kg,Planting_Density,Irrigation,Previous_Crop,irrigation_needed,Yield_ton_per_ha
Maize,North,Clay,6.922976711650874,179.00541126684004,35.24225182314265,54.07876966462506,192.9169288650583,87.0620494551295,220.23854211121898,None,Wheat,1,4.101330655766408
Wheat,West,Loam,6.674999628636426,203.88899711303137,38.4871243075368,36.85102607927756,73.20603227938948,55.655449449285015,191.60030808346133,Flood,Maize,0,6.340185746604906
Rice,West,Clay,8.246430643654994,106.39827330600521,26.004302842664064,73.138724830614,136.0018432213405,66.21841531164316,276.3848366252855,Sprinkler,None,1,7.818271458704694
Barley,West,Clay,5.876838110560906,51.936634363994216,23.16763078153398,79.44525673024464,194.2668032966685,86.91146262063816,299.81242674893497,Sprinkler,None,1,4.812720410606542
Wheat,West,Clay,6.7553403691486835,14.552304079484616,28.628032296078676,73.72837194116326,179.07832092374002,30.908805415904382,247.2257128771986,None,Barley,1,6.116279745863433
Rice,South,Sandy,6.533685723963626,65.4388636772246,39.21398486135021,43.74688006540059,177.55701745720103,49.96186122306016,187.56920534045378,Drip,Rice,1,7.857128120671613
Rice,East,Clay,6.994452160753445,261.64170798373533,28.688989253716674,87.39810080865678,173.27748955942837,65.85870132814483,185.8222615519769,None,Rice,0,6.6487515230580545
Wheat,South,Silt,6.872895623635525,462.6956655735713,40.40176226369583,31.515273701469354,96.35354090842785,92.36316316222913,158.65600443228897,Flood,Wheat,0,2.0607838215498013
Maize,South,Clay,7.056668594953244,55.62704391533516,44.663159420853816,49.961117842538435,183.59252469002183,11.425240994151247,161.59395577711274,Drip,Maize,1,7.613243845615846
Rice,North,Clay,5.919756931680983,34.473581609047436,17.16079997191009,45.60554607209373,191.20105268497565,29.131584235590477,287.24746427741434,None,None,1,7.1993993531324385
Wheat,West,Silt,7.039424504539831,415.0379473243432,16.36230468251111,32.88757365689106,124.3688634948559,31.100545698516136,164.4730660574326,Flood,Maize,0,3.6266772740251687
Rice,South,Silt,6.227256441661632,109.22138192806554,19.487691087400854,54.34378157932011,103.18565708891882,39.39514122356148,222.6515772415168,Flood,Wheat,1,3.089308316461572
Maize,West,Loam,6.0529940469645735,907.853975634874,26.531090272030387,67.38689040976647,112.13435234087842,35.360795837861104,254.71826695397675,Drip,Barley,0,7.395345553773078
Rice,South,Clay,5.694502656358574,375.8627616015105,18.931266274362972,82.95317180910608,100.13096627468984,63.11249070060148,277.55321741604047,None,Wheat,0,6.1321448292932805
Maize,South,Sandy,7.787957676268423,118.69425884892871,41.11993432856268,89.3813829714882,81.86276630368101,89.70582378292708,175.69064253805908,None,Rice,1,3.4219449837298432
Wheat,North,Clay,6.7823257625696804,102.55394971346661,15.694387530811914,78.48537518426389,142.76727053793343,67.32800569651505,215.66680186880353,Flood,Barley,0,6.283290890085922
Barley,East,Clay,7.379931049935275,222.51119493901874,24.473781490074675,58.12083112276949,134.38953293679845,31.737390305892323,187.72202925206662,Sprinkler,None,0,5.601349022039721
Rice,East,Silt,7.68278002991423,24.735699737090535,20.540838884826158,73.42226555802185,119.38776065589134,87.7377565063076,188.37346349499023,Sprinkler,Wheat,1,3.855290317887639
Wheat,South,Loam,7.537949995940661,37.55895735275084,42.946179904725966,80.61742731537845,64.37680800272477,66.8841210232762,195.57589612300137,Drip,Maize,1,5.3406371096489
Rice,North,Clay,6.911502157269046,58.023686944135186,35.08443014670084,57.91843178512088,169.53394470589996,29.706591248911142,238.0674321627701,None,Maize,1,5.163604865885617
Barley,West,Sandy,6.663695586855189,447.128146959834,42.360907693541236,77.10326604152999,76.24003441261837,42.54998834498529,152.48662075283823,Sprinkler,Rice,0,5.0586456788108425
Barley,West,Clay,6.627879728921991,216.375959609379,44.1698613093118,58.95914509877261,67.18430650940722,81.09683260658043,211.3149429473292,Drip,Rice,0,5.104199288649267
Rice,South,Sandy,7.420146390790169,3.187005384841557,29.912947310321076,53.18975945260336,143.4607093224421,76.50380633384029,178.02452028491888,Flood,Rice,1,2.0024321311420143
Maize,East,Silt,6.98438306482562,335.81278550275925,22.029573241440787,61.56545026702567,109.79665418565847,61.89241325550783,295.0677762768952,Sprinkler,Rice,0,3.611800480114926
Barley,North,Loam,8.047396743965532,165.33296358725005,20.81186358589768,70.5512842576287,58.971271302849416,23.029075246650564,237.40937388754656,None,None,0,4.585202220168559
Wheat,East,Clay,8.124105952980136,214.52727688022742,21.687565850575215,73.61292337911584,103.33525324415874,82.29603675830538,280.2143203245484,Flood,Barley,0,2.7635199279083764
Wheat,West,Loam,6.011681134019556,72.2839169618871,36.25779922866009,51.40417613352647,165.76705284274442,37.67882756974733,179.3534980154418,None,Rice,1,6.4949867623231405
Rice,East,Clay,5.908700954637177,240.74282020187948,16.213371843690023,64.2792150933621,142.28738078256464,79.44381450992462,271.50235489856817,Flood,Wheat,0,7.08132211835037
Rice,West,Sandy,7.391202778107998,1161.1670179725227,16.540832190981448,84.59225244482683,104.41790344804951,68.28097291860328,212.217369195785,None,None,0,6.906633127334183
Barley,North,Loam,6.403677244186838,22.884461501003184,33.2442882714945,88.57877400663838,78.77071874518822,33.775325347916635,176.65420332741036,Drip,Barley,1,4.757820455404117
Barley,North,Clay,5.5557121562952965,100.18792652345867,34.261714402122195,43.63488547103727,144.76934312071597,29.113230531939102,264.1867803582349,None,None,1,6.144211229976454
Maize,South,Silt,8.165928008088866,83.51665371280816,34.9578877296738,41.56986994280049,183.13329514195328,21.78189309319469,264.30166464229217,None,Maize,1,2.461316893551879
Wheat,South,Sandy,6.180702301731425,85.72490651319872,26.15641513765774,70.60113800571891,146.94090770238705,31.77516129293042,299.3831860296092,Flood,None,1,3.1963779839393673
Wheat,East,Loam,8.287841955057427,142.7854363940774,39.1783466614246,54.88103314940663,171.93557819753363,24.2046120204226,267.1405892697246,None,None,1,2.2816354493913633
Maize,North,Clay,7.65230335263476,511.30559603744047,31.008737631798528,31.453340305088222,128.22917578315565,65.53461230089762,171.79008718906917,None,Maize,0,7.792641330642941
Barley,North,Loam,7.787960469734453,732.0672674152149,18.163968900282583,50.811712238837046,157.69566601115432,63.89048070795282,198.38171126785923,None,Maize,0,5.44587523555109
Barley,South,Clay,6.104384487379481,67.77487530585782,38.91297921202036,78.40468460833512,184.43401606675286,62.755485411951746,217.7590375936719,Flood,Maize,1,3.0514401176572044
Maize,West,Sandy,6.202583276850438,234.88870473487128,43.59203358811375,77.84561582299096,165.97684673879826,67.77008283023545,168.99792085646925,Sprinkler,None,0,6.245272731631331
Maize,East,Silt,7.063803261472197,303.92225095368354,16.80108939007076,59.68110892899492,186.47809300972185,83.33060805681097,268.2058461671721,Sprinkler,Maize,0,4.934772783869087
Rice,East,Sandy,6.016299557949586,221.33510379535824,26.7405401610174,58.35467609325212,114.67094031740898,92.21974403948231,229.00478068688795,Sprinkler,Rice,1,4.605545782250893
Rice,South,Loam,6.416295078049097,170.78885459036044,29.62548134504243,64.77044654606266,185.6330382690585,30.733798411158592,291.66743536436303,None,Wheat,1,7.480719088848157
Barley,North,Loam,6.464387433843413,63.94887191696146,19.394122802349507,43.16380263381456,143.23508517225613,62.89970411520331,238.39622167887302,Drip,Wheat,0,6.249236498443267
Maize,South,Clay,5.978889799758292,200.9577545050621,41.03126843348632,61.562617493457324,180.50731491225406,17.050259912254432,228.43486256073808,Drip,Maize,1,6.14395217016618
Rice,South,Sandy,6.115548500185482,153.85571673606756,23.524489346701323,30.662781603398905,55.90647956567531,20.81281945200356,160.71377293992964,Flood,Barley,1,2.5838522015193757
Rice,South,Clay,7.86565552602477,476.24915777905227,38.490256198144806,58.53357328698802,148.6778572870304,68.89053816652515,172.40188574168667,Sprinkler,None,0,2.5521721135361606
Maize,South,Sandy,6.001587563641805,432.6745300187976,35.12983446084948,50.163062775035556,177.1962618316848,53.79225055214057,277.42891151462265,None,Wheat,0,5.986599734909886
Rice,West,Loam,5.585372175531767,43.16065426910048,32.9413746740107,70.49217635421958,76.13030504647996,78.24988781509904,298.60139667387125,Flood,Rice,1,2.938943199540713
Rice,West,Clay,7.388064827886815,27.80537625294552,20.76428546089663,68.30121504915766,149.26804001973846,48.31097328915142,212.27687038474042,None,Barley,1,4.719520810260863
Wheat,North,Clay,8.42794935817735,716.2924198222639,21.62110561652717,52.85015281096854,173.74320713249472,21.48385661496443,271.51291255873934,Flood,Barley,0,5.418830509721241
Maize,South,Sandy,6.493641443869365,230.04353432843126,16.420452142397078,30.436378888715495,93.19240544489557,88.48482884477428,244.13786494959777,Sprinkler,Rice,0,4.328543673202448
Maize,West,Silt,5.855967109588757,585.1582058798475,22.22137289346799,45.13641776369763,110.7869491859588,17.459962403079004,293.85889105075705,None,None,0,2.5109277357387016
Rice,North,Sandy,7.211161976102592,17.973132751500835,25.36330828381542,68.00087101134974,135.4276577748829,27.00681782818438,185.720585316614,Sprinkler,None,1,6.460104925263419
Maize,South,Silt,8.219062633286939,224.2909043814541,39.99435911587276,34.34240058105027,127.87515333268432,34.92791793656659,231.72536145119145,Sprinkler,Maize,0,7.310191857077772
Rice,East,Sandy,7.852185339485437,232.58485756513466,25.99178000144416,36.45854531000783,55.87840895557035,99.57525463588841,211.31937275138932,None,Rice,0,2.9700999481531656
Wheat,West,Loam,7.367547605238148,591.3419968249833,37.638653482968195,68.82210147402523,64.80081471281201,47.51738381583855,231.2573963914523,Sprinkler,Rice,0,7.124621530339363
Maize,North,Clay,6.445169489822798,30.81254336947356,28.183268438864626,75.34604405695754,65.0699868956542,55.15376774303034,190.32871251282828,Flood,Rice,1,6.732175708471727
Maize,East,Sandy,7.12564051982866,82.50698568559706,38.54604935981665,49.292982480762724,89.34018582487624,79.27270758764816,224.6619244073616,Flood,Maize,1,5.383161644662452
Barley,South,Loam,5.773734523912766,156.53478685483407,44.2881480131112,59.380383930993716,86.87961692036738,67.27740268049322,243.72062200871477,Flood,Wheat,0,5.576602023303953
Maize,South,Sandy,7.5368362728420095,602.6199476978813,22.195246741727402,86.74268189901952,161.33335756801995,85.72786227472001,162.1823825999238,Sprinkler,None,0,5.909408670978422
Wheat,South,Clay,7.675288056692953,838.4911122944563,40.870248358916285,86.73261373055817,135.91165790242167,53.77901127291044,261.4480882211435,None,Maize,0,5.148568788257161
Rice,West,Sandy,8.395094868729757,1476.977753326784,33.65472258917324,48.45016646780581,164.59641269678616,97.49599187438997,255.9784444740626,Sprinkler,Maize,0,7.066056385367725
Wheat,North,Silt,6.2811920762352145,959.6740694068667,39.518827847659644,78.59927250102541,60.48440861163052,81.71311254276772,282.06864021772276,Sprinkler,Maize,0,4.844591986213284
Rice,East,Clay,5.555369257129068,1.7878434936600014,34.54757706803416,65.63664316841152,122.78213562074009,46.122884948193864,213.87848277148885,Flood,Rice,1,5.282316085433587
Rice,North,Silt,7.136825393281452,14.665178127480914,27.718485218224505,88.5290696010228,98.56633688979042,44.314464065072315,159.25036989220766,None,Maize,1,2.2205924205449987
Barley,West,Loam,7.6203715131904435,47.912213621975866,21.84224818325371,58.656814182665784,177.49089661336194,93.6542072839796,219.21916935325305,Drip,Wheat,1,3.0804180334291065
Wheat,North,Loam,7.871222427648964,128.71014788664755,17.10105675993495,76.4824120809337,156.1683735364855,71.59740722332455,170.64137580929423,Drip,Barley,0,7.422667921204168
Barley,West,Sandy,6.081216799074432,531.4424362421546,31.06555093382151,76.08822777689227,180.38877062401946,65.92902710730748,247.1170220282727,None,Maize,0,2.7294325726852593
Maize,South,Silt,6.285258607111071,669.51554036346,44.70978283580597,59.84597205798457,56.96406836090901,78.20475736904298,157.06972861969587,None,Wheat,0,7.424296864630437
Maize,East,Silt,7.037772775801889,62.04615236407888,37.14125415042619,77.73780685783846,158.1235234349901,60.47504453005403,206.09946093415428,Flood,Rice,1,5.815545894330779
Wheat,South,Clay,6.491802429910005,290.01018151981845,24.820366241970497,45.66241999841979,131.00125282393668,24.325009577715402,162.4264347731243,None,Barley,0,7.520742383763307
Wheat,North,Silt,8.081534459762334,747.9856425282767,39.81614400260206,37.335182177413735,173.75000435233488,38.7293915870588,150.5049651107405,None,None,0,6.88583523735367
Wheat,South,Silt,6.921280461216161,186.9362251351706,38.0695200052922,55.509824679318974,126.07408863887315,60.21503773380728,294.0835835852388,Sprinkler,None,0,7.191700761359381
Rice,East,Clay,7.898735932306009,32.79167682235644,23.449073800603703,86.61783939801508,131.03136168528636,11.635103883445026,299.41910220394203,Sprinkler,Rice,1,5.146297423005788
Maize,South,Clay,7.241859281447061,183.6436552807958,15.42922469382704,60.04467649215172,57.76510714130977,49.361563446690504,233.32544272977196,Drip,Rice,0,6.951789830091491
Rice,East,Silt,7.819270424851336,141.38288471586094,18.54487915601849,68.11554831881563,150.278429755395,78.0222591348343,185.8433774918226,Flood,None,1,4.763166560895488
Rice,East,Sandy,6.498018959590971,258.58195719282025,41.319185709361726,67.44974735447252,90.9709813407575,24.781060406464512,286.6648555212986,Flood,Rice,1,2.265037562215227
Maize,South,Clay,7.994249865790934,173.22784583151352,40.09689105914615,37.954372036171826,52.954088326823076,15.810305514121515,288.455489561416,None,None,1,5.908149698520891
Rice,West,Clay,6.3237169466530645,5.249439024481631,23.856270026350874,53.417812942632615,59.96557437590451,85.24262266549286,278.17633367560586,Flood,Rice,1,6.370719294260584
Barley,North,Silt,7.138296424009873,1534.6854350102826,23.555862788532615,72.41633837531248,193.59284134490386,65.55464816170257,231.65549768510732,Drip,None,0,2.6092923650699187
Barley,West,Silt,6.142021339521623,235.2764180460392,38.78594961307414,88.31940591484357,101.91159343697704,25.89210752405176,161.20532413440412,Sprinkler,Wheat,0,6.895441728916431
Barley,West,Clay,6.92657956487858,192.52569802514566,43.13212409686266,40.08106429782157,180.21134429317385,82.56744825248742,163.26583913051968,Drip,Rice,0,2.45104269756283
Wheat,South,Silt,6.45452562852611,927.7877638215353,38.37411770392799,54.626513420346974,193.95158511038838,69.23165243384912,284.4929681568983,Drip,None,0,4.64968471044558
Rice,North,Clay,6.3001102919116425,50.83120704676048,33.167360310922845,35.70562798816376,191.4900783255984,40.07073426835944,281.3740271185844,None,Rice,1,4.927542314968367
Barley,North,Sandy,8.400955054084113,62.93407277117299,22.280140509954137,44.54258757895536,182.258786104913,43.85766447655653,215.15958737718267,Sprinkler,None,1,2.220541454448367
Wheat,West,Sandy,5.980222316460192,495.1010183821027,30.77243742285782,52.60556059956902,184.22658686919513,24.029934686834352,199.2231929214638,None,None,0,2.3948273359849575
Barley,South,Clay,7.861977512372186,90.66864150809299,22.00535575779794,62.43859487714103,93.35120665114272,85.17300347878663,246.61858802161532,Drip,Barley,0,4.703864989640109
Barley,North,Clay,8.452494878449645,481.67426753052075,39.24034260290321,43.834012934344855,72.72048353905375,55.810598647936786,271.04819223832874,Drip,Rice,0,3.8675461572361662
Barley,West,Loam,5.559704451220234,95.04408475271973,26.608832385532118,43.65375967072114,145.88938431318854,60.13171689792945,259.75274130777314,Flood,Wheat,0,6.89544659246957
Rice,North,Loam,7.597082242126286,10.12525070413825,40.01091650982079,76.66979874841223,123.21583878032358,89.51427236779729,242.34044070760595,Flood,Maize,1,4.483128856251402
Wheat,South,Silt,6.258735416668861,218.33073300951762,26.44827653948176,87.75849977681287,64.81200780427565,11.424755480778453,184.7266566667247,Flood,Maize,0,2.6331624524140684
Barley,South,Silt,5.621463472984914,65.70304447956634,39.72448215599674,49.41677806508737,151.63119740336163,16.023075627096283,189.37573038310728,Flood,Rice,1,2.9472711290722833
Wheat,South,Clay,6.7086687368698925,425.45478038347466,24.999534454957256,71.2795211181408,134.429001122716,24.54210836738335,258.6101222096553,Drip,None,0,6.040838260073105
